date,ACS.MC,ACX.MC,AENA.MC,AMS.MC,ANA.MC,BBVA.MC,BKT.MC,CABK.MC,CLNX.MC,ELE.MC,FDR.MC,FER.MC,GRF.MC,IAG.MC,IBE.MC,ITX.MC,LOG.MC,MAP.MC,MRL.MC,MTS.MC,NTGY.MC,RED.MC,REP.MC,ROVI.MC,SAB.MC,SAN.MC,SCYR.MC,SLR.MC,TEF.MC,^IBEX
2012-11-01,16.236206,8.275,,19.01,47.584999,6.453,0.946229,2.935,,16.5,1.995,10.95,13.19,1.34519,3.991,19.889999,,2.127,,23.84918,12.08,9.0975,15.53,5.01,1.368212,5.479186,1.289661,0.87,10.148736,7886.399902
2012-11-02,16.320229,8.483,,19.1,47.264999,6.502,0.956103,2.935,,16.5,1.935,11.09,13.0875,1.398892,4.0,20.48,,2.117,,24.164726,12.175,9.095,15.705,5.15,1.38633,5.517832,1.317662,0.87,10.237716,7968.899902
2012-11-05,16.290573,8.45,,19.084999,46.880001,6.332,0.940674,2.912,,16.215,1.92,10.8,13.025,1.417456,3.92,20.0,,2.085,,24.103653,12.105,8.94625,15.425,5.2,1.395751,5.382101,1.273545,0.865,9.990548,7818.600098
2012-11-06,16.270803,8.56,,18.959999,47.415001,6.329,0.938202,2.899,,16.195,1.905,10.99,12.95,1.449279,3.92,19.976,,2.047,,24.917967,12.03,8.98625,15.475,5.15,1.384156,5.394354,1.288815,0.87,10.099302,7837.600098
2012-11-07,16.053333,8.666,,19.0,46.16,6.094,0.946845,2.8,,15.715,1.895,10.91,12.675,1.433367,3.855,19.57,,2.032,,24.459915,11.915,9.03875,15.015,5.13,1.369662,5.203012,1.221784,0.9,9.886737,7660.700195
2012-11-08,15.840804,8.591,,18.799999,46.080002,6.09,0.939748,2.725,,15.28,1.87,10.895,12.6625,1.40287,3.84,19.436001,,2.082,,24.235979,11.87,8.89,15.115,5.15,1.345022,5.205839,1.209062,0.895,9.883771,7624.100098
2012-11-09,15.796321,8.8,,19.325001,46.0,6.09,0.921231,2.687,,15.4,1.845,11.015,12.65,1.421433,3.785,20.0,,2.043,,24.531166,11.88,8.81,15.2,5.15,1.32618,5.18416,1.206514,0.895,9.916397,7636.600098
2012-11-12,15.544252,8.7,,19.285,45.325001,6.02,0.930795,2.645,,15.685,1.88,10.705,12.62,1.408174,3.77,19.73,,2.009,,24.734745,11.85,8.82125,15.07,5.15,1.300092,5.121008,1.17936,0.875,9.857077,7567.799805
2012-11-13,15.890229,8.464,,19.355,45.564999,6.226,0.932031,2.623,,15.655,1.89,10.965,12.8,1.400881,3.868,19.98,,2.011,,24.673672,11.785,8.83625,15.26,5.13,1.30444,5.30481,1.14458,0.88,10.015265,7693.399902
2012-11-14,15.366321,8.22,,19.0,44.904999,6.235,0.92061,2.62,,15.93,1.9,10.94,12.725,1.372373,3.891,19.959999,,2.011,,24.337769,11.855,8.785,15.23,5.06,1.300816,5.268992,1.08179,0.84,10.020208,7673.0
2012-11-15,15.489885,8.36,,18.85,47.535,6.271,0.922157,2.652,,15.725,1.92,10.98,12.575,1.329942,3.91,19.926001,,2.005,,23.828821,12.04,8.75,15.76,5.13,1.317484,5.294441,1.106396,0.855,9.990548,7695.5
2012-11-16,15.430574,8.189,,18.764999,47.404999,6.113,0.900552,2.594,,15.6,1.88,10.925,12.425,1.309389,3.837,19.700001,,1.992,,23.340235,12.005,8.8125,15.65,5.06,1.287772,5.167194,1.074155,0.82,9.896624,7588.200195
2012-11-19,15.568965,8.315,,18.68,48.235001,6.275,0.914129,2.678,,15.8,1.9,11.115,12.39,1.349168,3.955,20.290001,,2.099,,23.85936,12.16,8.96,16.075001,5.07,1.310962,5.331202,1.086886,0.82,10.054812,7763.799805
2012-11-20,15.712298,8.281,,18.65,48.345001,6.3,0.903945,2.699,,15.8,1.88,11.105,12.375,1.377677,3.958,20.299999,,2.081,,23.452204,12.07,9.06625,16.16,5.14,1.318934,5.344398,1.201427,0.835,10.030095,7778.700195
2012-11-21,15.687586,8.3,,18.52,48.064999,6.355,0.907648,2.707,,15.69,1.91,11.175,12.1275,1.355135,4.0,20.23,,2.174,,23.513275,12.135,9.0125,16.33,5.15,1.329804,5.382101,1.189543,0.815,10.044925,7805.399902
2012-11-22,15.712298,8.45,,18.475,48.080002,6.43,0.913514,2.76,,15.64,1.89,11.14,12.15,1.375688,3.995,20.6,,2.16,,23.625244,12.24,9.0275,16.559999,5.12,1.355168,5.44054,1.204822,0.825,10.104245,7875.600098
2012-11-23,16.102758,8.451,,18.0,48.185001,6.46,0.904871,2.772,,15.775,1.89,11.255,12.295,1.379003,4.022,20.49,,2.23,,23.76775,12.3,9.0625,16.73,5.06,1.429086,5.476358,1.209909,0.81,10.143792,7909.600098
2012-11-26,16.389425,8.269,,17.955,48.07,6.42,0.910426,2.775,,15.815,1.89,11.185,12.125,1.394914,3.986,20.6,,2.21,,23.411488,12.175,9.085,16.605,5.14,1.450102,5.445253,1.15985,0.82,10.084472,7874.799805
2012-11-27,16.191725,8.11,,18.195,48.424999,6.413,0.911662,2.788,,15.6,1.89,11.15,12.35,1.394914,3.95,20.5,,2.185,,23.340235,12.15,9.045,16.4,5.07,1.467495,5.441483,1.15985,0.805,9.995491,7863.700195
2012-11-28,16.048389,8.028,,17.924999,48.0,6.351,0.902093,2.826,,15.655,1.865,11.35,12.275,1.390936,3.87,20.790001,,2.104,,23.279161,11.955,8.92125,16.379999,5.15,1.476916,5.426402,1.138637,0.785,9.911454,7837.600098
2012-11-29,16.404251,8.218,,18.165001,48.799999,6.548,0.943757,2.935,,15.865,1.88,11.3,12.2725,1.394251,3.85,21.129999,,2.183,,23.971327,12.05,8.975,16.58,5.13,1.56098,5.555535,1.191244,0.805,10.005378,7973.700195
2012-11-30,16.246092,7.82,,17.950001,49.849998,6.524,0.944377,2.939,,15.61,1.87,11.395,12.2975,1.371047,3.82,21.08,,2.162,,23.788107,11.935,8.9075,16.309999,5.15,1.555182,5.574386,1.16409,0.795,9.975718,7934.600098
2012-12-03,15.855632,8.023,,17.915001,50.240002,6.5,0.939128,2.854,,16.045,1.96,11.36,12.225,1.394914,3.786,20.74,,2.149,,24.001863,12.05,8.9325,16.290001,5.15,1.53779,5.559305,1.163244,0.805,9.936171,7889.200195
2012-12-04,15.855632,8.08,,18.094999,50.919998,6.552,0.938202,2.854,,16.145,2.01,11.55,12.35,1.410163,3.83,20.15,,2.153,,24.337769,12.19,8.9375,16.33,5.09,1.519672,5.58664,1.184456,0.785,9.985604,7902.399902
2012-12-05,15.608505,8.12,,18.200001,52.490002,6.59,0.958571,2.833,,16.85,2.06,11.365,12.365,1.432041,3.82,19.733999,,2.15,,24.826355,12.4,8.91375,16.285,5.09,1.553733,5.540453,1.18785,0.78,9.926284,7883.200195
2012-12-06,15.865517,8.119,,18.24,53.779999,6.633,0.942215,2.769,,16.51,2.075,11.3,12.6,1.432041,3.832,19.983999,,2.122,,25.152081,12.55,8.9125,16.18,5.11,1.579097,5.56119,1.18785,0.78,9.980661,7910.799805
2012-12-07,15.885287,8.155,,17.825001,56.060001,6.57,0.935119,2.705,,16.475,2.025,11.42,12.4775,1.398892,3.806,20.16,,2.132,,24.714388,12.515,8.92125,15.855,5.12,1.579822,5.512176,1.16409,0.77,9.886737,7848.5
2012-12-10,16.073103,8.18,,18.24,56.209999,6.506,0.92586,2.652,,16.67,2.05,11.335,12.45,1.414804,3.81,20.16,,2.144,,24.938322,12.5,8.965,15.72,5.1,1.554457,5.416034,1.18785,0.77,9.81753,7804.399902
2012-12-11,16.433908,8.436,,18.370001,56.290001,6.62,0.904255,2.667,,17.17,2.06,11.31,12.285,1.39624,3.877,20.719999,,2.148,,25.416733,12.79,9.2125,15.975,5.1,1.581271,5.468818,1.186149,0.75,9.946057,7920.899902
2012-12-12,16.947931,8.578,,18.35,55.779999,6.697,0.928017,2.662,,17.504999,2.02,11.245,12.355,1.424748,3.927,20.77,,2.247,,25.762815,12.955,9.1975,15.99,5.14,1.594315,5.523487,1.192091,0.72,10.005378,7986.799805
2012-12-13,16.844137,8.612,,18.360001,57.889999,6.752,0.931721,2.683,,17.275,2.045,10.455,12.325,1.415467,3.967,20.639999,,2.3,,25.834066,13.05,9.20375,16.055,5.1,1.616056,5.56119,1.255727,0.7,10.074585,8017.100098
2012-12-14,16.839195,8.565,,18.370001,57.759998,6.8,0.92586,2.63,,17.344999,2.1,10.65,12.2725,1.412152,3.968,20.700001,,2.269,,25.956215,13.04,9.29125,16.004999,5.14,1.568951,5.56119,1.292209,0.665,10.074585,8024.100098
2012-12-17,17.175287,8.729,,18.375,58.200001,6.83,0.956719,2.62,,17.059999,2.21,10.705,12.16,1.472483,3.958,21.129999,,2.25,,26.353191,13.25,9.2525,16.084999,5.12,1.558081,5.49521,1.329546,0.655,10.010321,8040.299805
2012-12-18,18.035288,8.924,,18.41,58.689999,6.888,0.988198,2.64,,17.18,2.25,11.15,12.13,1.466516,4.048,21.65,,2.308,,26.770527,13.53,9.25125,16.200001,5.08,1.572575,5.615859,1.431357,0.735,10.079528,8168.799805
2012-12-19,18.999081,8.618,,19.01,58.990002,6.995,1.034801,2.652,,17.445,2.33,11.16,12.175,1.558008,4.085,21.690001,,2.402,,26.678917,13.665,9.38,16.5,5.13,1.608084,5.664873,1.39827,0.715,10.094359,8264.200195
2012-12-20,19.13747,8.746,,19.0,59.18,7.0,1.029246,2.67,,17.67,2.5,11.23,12.18,1.520881,4.112,21.57,,2.373,,26.872316,13.53,9.465,16.4,5.18,1.596489,5.688438,1.413539,0.7,10.079528,8264.200195
2012-12-21,19.043564,8.636,,18.950001,59.740002,7.028,1.02215,2.672,,17.35,2.355,11.39,12.2025,1.532151,4.22,21.139999,,2.431,,26.220865,13.64,9.455,16.475,5.24,1.556632,5.759131,1.416934,0.715,10.133905,8291.0
2012-12-24,19.05839,8.579,,19.030001,59.040001,7.02,1.024307,2.628,,17.264999,2.3,11.32,12.385,1.542096,4.18,21.530001,,2.395,,26.281939,13.67,9.41875,16.450001,5.15,1.538514,5.740279,1.450877,0.735,10.183339,8299.5
2012-12-27,19.05839,8.57,,19.094999,59.25,7.04,1.027705,2.607,,17.129999,2.245,11.41,12.7,1.512262,4.2,21.59,,2.394,,26.536411,13.9,9.50875,16.0,5.2,1.505903,5.746877,1.466993,0.75,10.163566,8280.900391
2012-12-28,18.915056,8.424,,19.049999,58.02,6.92,0.996841,2.526,,16.870001,2.18,11.25,12.8,1.49171,4.135,20.870001,,2.38,,26.149612,13.67,9.43125,15.475,5.2,1.460248,5.662988,1.407606,0.705,10.054812,8131.0
2012-12-31,18.82115,8.348,,19.049999,56.209999,6.96,0.969065,2.637,,16.870001,2.225,11.2,13.18,1.47845,4.195,21.1,,2.315,,26.017288,13.58,9.325,15.335,5.3,1.43126,5.749705,1.401664,0.7,10.074585,8167.5
2013-01-02,19.265978,8.624,,18.875,59.52,7.287,1.052393,2.715,,17.405001,2.23,11.425,13.18,1.580549,4.291,21.860001,,2.499,,27.523766,13.955,9.48,15.98,5.35,1.460248,5.965555,1.461906,0.735,10.356357,8447.599609
2013-01-03,19.335173,8.678,,19.0,60.740002,7.245,1.095598,2.718,,17.58,2.26,11.66,13.2425,1.577897,4.115,21.5,,2.484,,27.706985,14.06,9.5725,15.92,5.3,1.46677,5.944818,1.469541,0.74,10.336584,8403.400391
2013-01-04,19.513103,8.61,,19.0,62.18,7.318,1.15115,2.748,,17.719999,2.32,11.625,13.11,1.617676,4.11,21.32,,2.487,,27.493229,14.11,9.7625,16.0,5.49,1.476916,5.966497,1.476329,0.75,10.3613,8435.799805
2013-01-07,19.537815,8.668,,18.735001,64.0,7.406,1.248365,2.81,,17.67,2.49,11.61,12.9475,1.558008,4.094,20.66,,2.515,,27.452515,14.115,9.7575,16.0,5.67,1.492859,5.958957,1.493301,0.79,10.33164,8419.0
2013-01-08,19.438965,8.696,,18.370001,63.630001,7.451,1.260711,2.818,,17.9,2.44,11.745,12.81,1.565301,4.074,21.120001,,2.502,,27.289652,13.725,9.80625,16.0,5.73,1.493584,5.975923,1.484811,0.86,10.30198,8453.0
2013-01-09,19.374712,8.792,,18.475,64.169998,7.7,1.286946,3.149,,17.799999,2.64,11.85,12.675,1.597787,4.119,21.110001,,2.489,,26.617844,14.02,10.345,16.215,5.75,1.550109,6.03342,1.471233,0.85,10.707336,8606.400391
2013-01-10,19.364826,8.909,,18.514999,64.760002,7.671,1.336322,2.975,,17.85,2.625,11.99,12.575,1.595798,4.101,21.08,,2.561,,26.56695,13.89,9.9575,16.424999,5.75,1.545036,6.109768,1.427117,0.825,10.7716,8618.900391
2013-01-11,19.335173,8.882,,18.495001,62.860001,7.73,1.368421,2.955,,17.535,2.55,12.06,12.4225,1.657455,4.089,21.110001,,2.553,,26.607664,13.805,10.1875,16.530001,5.75,1.524745,6.212509,1.442386,0.845,10.83092,8664.700195
2013-01-14,19.112759,8.735,,18.195,61.810001,7.735,1.323054,2.924,,17.445,2.425,11.845,12.43,1.678008,4.08,20.85,,2.52,,25.976572,13.475,10.3125,16.42,5.58,1.509527,6.239844,1.440694,0.845,10.895184,8632.099609
2013-01-15,19.053448,8.924,,18.344999,63.389999,7.69,1.296204,3.004,,17.424999,2.46,11.845,12.41,1.65414,4.078,20.940001,,2.482,,26.210688,13.685,10.57875,16.684999,5.54,1.53779,6.061697,1.413539,0.855,10.865524,8601.0
2013-01-16,18.480114,8.75,,18.59,60.810001,7.769,1.256082,3.06,,17.174999,2.58,11.88,12.17,1.613698,4.067,20.889999,,2.406,,26.078362,13.83,10.9775,16.68,5.7,1.531267,6.063582,1.41778,0.83,10.776543,8581.099609
2013-01-17,18.781609,8.785,,18.75,62.720001,7.775,1.279844,3.052,,17.325001,2.55,11.795,12.11,1.688615,4.093,21.09,,2.413,,26.200508,13.95,10.79875,16.895,5.75,1.529818,6.079606,1.450877,0.83,10.825977,8628.900391
2013-01-18,18.534481,8.617,,18.9,61.93,7.77,1.303611,3.05,,17.305,2.52,11.605,12.0,1.657455,4.064,21.129999,,2.39,,26.617844,13.835,10.6525,16.82,5.81,1.554457,6.071123,1.512811,0.82,10.74194,8604.0
2013-01-21,18.613564,8.702,,18.950001,61.450001,7.815,1.305463,3.085,,17.459999,2.55,11.765,12.025,1.712483,4.11,21.23,,2.386,,27.829132,13.96,10.4725,17.129999,5.8,1.556632,6.088089,1.570505,0.9,10.78643,8665.900391
2013-01-22,18.287355,8.704,,18.940001,61.509998,7.745,1.288177,3.051,,17.190001,2.62,11.715,12.08,1.67403,4.057,21.5,,2.362,,27.391439,13.91,10.4375,17.045,5.78,1.549385,6.06264,1.561178,0.885,10.72711,8632.099609
2013-01-23,18.178619,8.83,,18.995001,61.950001,7.66,1.277687,3.046,,16.99,2.6,11.7,12.3475,1.656129,4.012,21.48,,2.322,,27.299829,14.335,10.36375,17.075001,5.75,1.554457,6.060755,1.57814,0.865,10.667789,8613.299805
2013-01-24,18.089655,8.676,,18.945,62.02,7.751,1.262253,3.05,,17.055,2.55,11.64,12.465,1.719775,4.071,21.49,,2.37,,27.167503,14.515,10.3025,17.129999,5.78,1.563154,6.116367,1.58663,0.91,10.736996,8665.599609
2013-01-25,18.015516,8.546,,18.995001,62.990002,7.811,1.240653,3.083,,17.33,2.63,11.805,12.7,1.733035,4.124,21.469999,,2.34,,26.8316,14.795,10.5,17.450001,5.73,1.561704,6.163495,1.572207,0.89,10.776543,8724.599609
2013-01-28,18.208275,8.545,,18.84,62.200001,7.784,1.248365,3.128,,17.184999,2.75,11.735,12.8,1.70519,4.07,21.01,,2.326,,26.577127,14.915,10.37625,17.280001,5.8,1.558081,6.138988,1.590871,0.875,10.732053,8672.5
2013-01-29,18.37138,8.64,,18.77,62.049999,7.704,1.259475,3.13,,17.264999,2.7,11.75,12.8,1.703201,4.104,20.620001,,2.321,,26.872316,15.025,10.3725,17.139999,5.8,1.532717,6.122965,1.548447,0.87,10.75677,8643.0
2013-01-30,18.183563,8.356,,18.799999,62.330002,7.531,1.247439,3.066,,17.57,2.68,11.815,12.715,1.664085,4.065,21.129999,,2.32,,26.281939,15.0,10.31,17.0,5.89,1.498656,6.032477,1.489051,0.83,10.69745,8571.900391
2013-01-31,17.466896,8.158,,18.475,59.220001,7.325,1.234477,2.907,,17.535,2.69,11.805,12.525,1.654803,3.972,20.639999,,2.271,,25.691563,14.705,10.2525,16.445,5.81,1.429811,5.824168,1.433905,0.795,10.559035,8362.299805
2013-02-01,17.101149,8.087,,18.365,51.540001,7.312,1.195286,2.905,,17.245001,2.66,11.525,12.505,1.638229,3.85,20.25,,2.29,,26.088539,14.83,9.94875,16.379999,5.89,1.343573,5.688438,1.379605,0.77,10.356357,8229.700195
2013-02-04,16.804598,7.95,,18.370001,49.0,6.967,1.139424,2.78,,16.5,2.54,11.055,12.325,1.621654,3.685,20.18,,2.158,,25.172438,14.265,9.5875,15.625,5.75,1.284148,5.364192,1.351605,0.75,9.955944,7919.600098
2013-02-05,16.799656,8.111,,18.795,47.5,7.13,1.141891,2.809,,16.695,2.535,11.395,12.5975,1.64751,3.778,20.82,,2.223,,25.284407,14.64,9.9,15.935,5.83,1.283424,5.523487,1.427963,0.815,10.128962,8093.600098
2013-02-06,16.567356,8.147,,19.049999,49.400002,7.125,1.141891,2.796,,16.790001,2.555,11.325,12.5425,1.665411,3.732,20.700001,,2.135,,25.599953,14.665,9.98,15.76,6.0,1.271829,5.496152,1.453416,0.78,9.980661,8056.200195
2013-02-07,16.952873,8.167,,19.025,47.285,7.085,1.163186,2.759,,16.709999,2.54,11.225,12.365,1.639555,3.714,20.610001,,2.195,,24.877251,14.5,9.88875,15.735,6.04,1.250088,5.46222,1.442386,0.78,9.911454,8014.600098
2013-02-08,16.942987,8.13,,19.25,47.735001,7.4,1.201767,2.837,,17.67,2.6,11.34,12.425,1.713809,3.773,20.84,,2.214,,24.856892,14.57,9.9575,15.99,6.0,1.262408,5.655448,1.454271,0.785,9.960888,8174.899902
2013-02-11,16.933104,8.121,,19.049999,47.884991,7.343,1.195591,2.833,,16.84,2.645,11.2,12.3775,1.677345,3.721,20.42,,2.203,,24.948502,14.5,9.94625,15.725,5.94,1.239218,5.56496,1.41778,0.8,9.835326,8078.600098
2013-02-12,17.101149,8.163,,19.135,49.365002,7.58,1.234477,2.915,,17.02,2.73,11.32,12.84,1.70519,3.8,21.110001,,2.276,,24.897608,14.835,10.1725,15.955,6.0,1.263132,5.662046,1.500936,0.79,9.874873,8234.700195
2013-02-13,17.47184,8.22,,19.254999,49.044991,7.696,1.268734,2.965,,17.280001,2.725,11.815,13.065,1.723753,3.831,21.08,,2.394,,25.162258,15.36,10.17375,16.0,6.04,1.259509,5.680897,1.493301,0.81,9.946057,8306.200195
2013-02-14,17.466896,8.12,,19.785,47.415001,7.596,1.24312,2.968,,17.32,2.75,11.77,13.205,1.750273,3.812,20.77,,2.4,,24.897608,15.42,10.31,15.8,6.09,1.244291,5.634711,1.458512,0.82,9.837303,8247.400391
2013-02-15,17.412527,8.036,,20.040001,47.195,7.526,1.245282,2.94,,17.105,2.74,11.775,13.155,1.750273,3.686,20.700001,,2.355,,24.612598,15.355,10.34125,15.38,6.42,1.231971,5.555535,1.455964,0.825,9.637591,8150.200195
2013-02-18,17.279079,8.037,,20.184999,47.709999,7.496,1.262873,2.927,,17.155001,2.7,11.605,13.09,1.723753,3.679,20.469999,,2.346,,24.795818,15.195,10.40625,15.45,6.2,1.235594,5.519717,1.428809,0.825,9.535758,8108.899902
2013-02-19,17.466896,8.178,,20.16,48.209999,7.65,1.311634,3.019,,17.52,2.74,11.58,13.415,1.766184,3.757,20.49,,2.426,,25.376017,15.3,10.4675,15.745,6.36,1.231971,5.625285,1.431357,0.825,9.684059,8225.299805
2013-02-20,18.287355,8.057,,20.33,47.424999,7.599,1.308546,3.044,,17.26,2.77,11.975,13.61,1.742317,3.694,20.129999,,2.435,,24.358126,15.18,10.535,15.57,6.3,1.232696,5.523487,1.425424,0.81,9.558497,8163.0
2013-02-21,18.109425,8.03,,20.129999,45.785,7.438,1.32336,3.04,,16.795,2.85,11.91,13.3625,1.747621,3.602,19.945999,,2.434,,23.391129,15.01,10.4,15.145,6.3,1.224724,5.382101,1.395722,0.78,9.384491,8014.5
2013-02-22,18.010574,8.062,,20.4,46.66,7.569,1.327373,3.089,,17.16,2.9,11.92,13.69,1.743643,3.729,20.440001,,2.492,,23.431845,15.3,10.525,15.535,6.35,1.236319,5.510291,1.381298,0.775,9.614852,8179.0
2013-02-25,18.756895,8.096,,20.254999,46.365002,7.566,1.348978,3.106,,16.945,2.78,11.975,13.6875,1.694582,3.771,20.719999,,2.526,,23.655781,15.055,10.525,15.84,6.36,1.248639,5.55742,1.420328,0.77,9.783915,8244.5
2013-02-26,18.010574,8.099,,20.24,45.139999,7.257,1.308546,2.992,,16.395,2.75,11.8,13.575,1.70519,3.614,20.209999,,2.417,,23.004332,14.725,10.4975,15.46,6.2,1.19791,5.296327,1.370269,0.74,9.401298,7980.700195
2013-02-27,18.346666,8.244,,19.924999,46.52,7.381,1.324906,3.03,,17.18,2.76,11.915,13.6775,1.703864,3.69,20.26,,2.454,,23.57435,15.195,10.87375,16.094999,6.2,1.197186,5.443368,1.435598,0.775,9.689002,8136.700195
2013-02-28,17.990805,8.26,,19.6,47.040001,7.431,1.327063,3.142,,17.700001,2.715,12.01,13.6425,1.839775,3.79,20.530001,,2.493,,23.401308,15.195,10.595,16.309999,6.3,1.208056,5.477301,1.430511,0.78,9.886737,8230.299805
2013-03-01,17.94138,8.222,,19.49,45.5,7.307,1.314101,3.047,,18.004999,2.68,12.195,13.955,1.819223,3.74,20.870001,,2.442,,22.841469,15.13,10.385,16.290001,6.38,1.209505,5.404723,1.400818,0.765,9.980661,8187.100098
2013-03-04,17.773333,8.12,,19.43,45.0,7.324,1.313175,3.063,,18.225,2.705,12.24,14.1325,1.821212,3.81,20.799999,,2.462,,22.088228,15.18,10.47,16.695,6.4,1.202259,5.426402,1.427117,0.795,10.277263,8246.299805
2013-03-05,18.153908,8.202,,19.969999,46.345001,7.45,1.317189,3.086,,18.334999,2.69,12.55,14.16,1.896129,3.89,21.52,,2.529,,22.780396,15.345,10.6975,17.01,6.59,1.205882,5.530085,1.452569,0.785,10.573865,8423.299805
2013-03-06,18.321955,8.21,,20.17,46.115002,7.391,1.311324,3.078,,18.120001,2.725,12.49,14.0,1.860328,3.873,21.219999,,2.553,,22.688786,15.355,10.5475,16.9,6.45,1.21023,5.449966,1.399962,0.755,10.494771,8358.900391
2013-03-07,18.346666,8.13,,20.049999,46.23,7.4,1.319351,3.075,,18.129999,2.765,12.55,14.0125,1.838449,3.913,21.32,,2.578,,22.617533,15.535,10.47625,16.9,6.48,1.208781,5.466933,1.399962,0.75,10.628242,8389.099609
2013-03-08,18.460344,8.258,,20.35,48.330002,7.698,1.382309,3.07,,18.625,2.775,12.53,14.075,1.869609,4.057,21.709999,,2.611,,23.065405,15.745,10.4875,17.455,6.5,1.274003,5.641309,1.416087,0.74,11.073146,8628.099609
2013-03-11,18.39115,8.243,,20.290001,46.924999,7.662,1.428602,3.032,,18.66,2.75,12.58,14.2125,1.866295,3.994,21.42,,2.605,,23.330055,15.6,10.4125,17.135,6.6,1.276177,5.564018,1.421174,0.72,10.974278,8554.400391
2013-03-12,18.307125,8.23,,20.325001,48.209999,7.604,1.428908,2.941,,18.870001,2.75,12.555,14.3075,1.951819,3.951,21.690001,,2.581,,23.452204,15.58,10.3225,17.004999,6.57,1.269655,5.530085,1.423722,0.725,10.919901,8532.299805
2013-03-13,18.603678,8.171,,20.35,47.43,7.6,1.391568,2.884,,18.125,2.74,12.6,14.445,1.982316,3.975,21.129999,,2.666,,22.861826,15.645,10.49625,16.969999,6.59,1.231971,5.486727,1.399962,0.72,10.934731,8498.299805
2013-03-14,18.840919,8.3,,20.809999,47.639999,7.78,1.416872,2.938,,18.105,2.67,12.615,14.65,1.988946,4.1,20.77,,2.742,,23.513275,15.815,10.6875,17.360001,6.69,1.231971,5.62717,1.400818,0.735,11.369748,8657.900391
2013-03-15,18.485058,8.239,,20.459999,47.689999,7.79,1.391874,2.888,,18.045,2.62,12.38,14.625,2.084416,4.106,20.459999,,2.67,,23.258804,15.595,10.6275,17.16,6.7,1.236319,5.626228,1.377904,0.75,11.335144,8619.099609
2013-03-18,18.410919,8.203,,20.584999,46.34,7.589,1.342497,2.83,,17.799999,2.645,12.46,14.525,2.090383,4.07,20.629999,,2.605,,22.617533,15.385,10.49,16.924999,6.73,1.180518,5.49521,1.322758,0.725,11.191786,8507.799805
2013-03-19,18.11931,8.11,,20.620001,46.349998,7.226,1.296204,2.664,,17.6,2.55,12.305,14.175,2.075134,4.0,20.360001,,2.544,,21.782862,15.35,10.5,16.615,6.7,1.119644,5.295384,1.247246,0.7,11.157183,8321.0
2013-03-20,18.504827,8.182,,20.559999,46.415001,7.397,1.30176,2.721,,17.639999,2.65,12.365,14.1075,2.022095,4.036,20.620001,,2.574,,21.833757,15.31,10.23375,16.719999,6.7,1.12834,5.389641,1.29645,0.705,11.340087,8416.299805
2013-03-21,18.381264,8.16,,20.549999,46.935001,7.364,1.293117,2.764,,17.475,2.62,12.51,14.075,2.00751,3.978,20.23,,2.575,,21.731968,15.005,10.20375,16.75,6.78,1.127616,5.318006,1.259968,0.695,11.251107,8351.200195
2013-03-22,18.336781,8.065,,20.709999,46.450001,7.297,1.281391,2.742,,17.33,2.59,12.6,14.055,2.011488,3.996,20.209999,,2.583,,21.172129,14.695,10.1975,16.735001,6.75,1.115296,5.273705,1.28118,0.705,11.305484,8329.5
2013-03-25,18.188505,8.232,,20.665001,45.044991,7.034,1.229848,2.7,,16.695,2.51,12.445,14.13,2.009499,3.81,20.18,,2.494,,20.999086,14.035,10.0,16.115,6.75,1.080511,5.103099,1.21839,0.675,11.112692,8140.600098
2013-03-26,17.951263,8.19,,20.725,45.040001,6.801,1.220899,2.651,,16.690001,2.51,12.41,14.1925,1.988946,3.717,20.32,,2.495,,21.029623,13.95,10.0725,16.110001,6.69,1.057321,4.984334,1.209909,0.685,10.559035,7990.5
2013-03-27,17.822758,8.0,,20.92,43.93,6.771,1.17337,2.551,,16.375,2.425,12.33,14.365,1.955134,3.65,20.219999,,2.431,,20.68354,14.0,9.90625,15.855,6.75,1.052651,4.930608,1.198879,0.675,10.390961,7900.399902
2013-03-28,17.995747,8.0,,21.075001,42.529999,6.763,1.164112,2.64,,16.485001,2.5,12.38,14.4625,1.988946,3.633,20.68,,2.411,,20.510498,13.81,9.8125,15.85,6.91,1.051183,4.940976,1.192937,0.65,10.371187,7920.0
2013-04-02,18.178619,8.036,,21.360001,43.0,6.919,1.184791,2.7,,16.375,2.505,12.59,14.65,2.034029,3.715,20.860001,,2.465,,19.604576,14.15,9.4375,16.25,6.89,1.049715,5.078592,1.210755,0.635,10.484885,8050.399902
2013-04-03,17.293907,7.93,,21.280001,43.375,6.736,1.184175,2.65,,16.275,2.58,12.55,14.635,1.988946,3.635,20.93,,2.4,,19.624933,13.885,9.46625,15.86,6.82,1.028427,4.929665,1.177667,0.57,10.237716,7904.299805
2013-04-04,17.155518,7.916,,20.975,43.599998,6.677,1.713871,2.638,,16.200001,2.52,12.285,14.0525,1.977676,3.654,20.540001,,2.378,,19.368425,14.005,9.32875,15.85,6.89,1.027693,4.895732,1.135243,0.57,10.262433,7847.899902
2013-04-05,17.086321,7.95,,20.82,43.415001,6.629,1.677865,2.605,,16.129999,2.53,12.18,13.55,1.833145,3.728,20.209999,,2.366,,18.812656,13.765,9.2475,15.96,6.95,1.019618,4.884421,1.146272,0.53,10.252546,7798.399902
